ancho_cm,largo_m,peso_g_m2,proveedor,cubre_cierre,talla_prenda,prendas_totales
150,45.3,280,C,0,2,81
140,111.0,90,C,1,2,145
140,55.6,240,C,0,2,85
150,144.5,160,C,0,2,169
140,103.8,160,C,0,2,129
140,130.1,320,C,0,2,137
160,36.9,240,C,1,2,88
140,71.5,280,C,0,2,104
150,134.6,240,C,0,2,152
140,20.0,110,C,0,2,56
140,69.6,160,C,0,2,100
140,105.5,160,C,1,2,120
140,81.0,200,C,1,2,121
140,110.1,130,C,0,2,135
150,141.5,200,C,1,2,158
160,69.1,130,C,0,2,114
150,79.8,200,C,0,2,111
150,143.5,90,C,0,2,153
120,73.1,110,C,0,2,96
150,72.0,110,C,1,2,101
140,148.8,240,C,0,2,172
160,28.3,200,C,1,2,78
140,125.7,240,C,1,2,144
140,48.6,130,C,0,2,85
140,126.8,130,C,0,2,151
150,40.6,130,C,0,2,85
120,87.7,280,C,0,2,106
140,96.0,240,C,0,2,122
160,148.1,160,C,1,2,179
140,74.4,130,C,1,2,110
150,122.1,160,C,0,2,151
140,22.9,200,C,0,2,53
140,72.8,280,C,0,2,92
140,57.5,130,C,0,2,93
120,147.0,160,C,0,2,147
140,52.3,200,C,1,2,79
140,95.1,200,C,1,2,123
140,55.1,90,C,1,2,97
150,29.1,160,C,0,2,74
160,96.7,110,C,1,2,135
120,116.0,200,C,0,2,128
150,149.8,240,C,1,2,172
140,90.8,160,C,0,2,128
160,62.5,160,C,0,2,96
120,101.8,90,C,1,2,131
160,137.9,200,C,0,2,166
150,61.9,160,C,0,2,90
120,31.3,200,C,1,2,64
120,98.1,280,C,1,2,118
150,85.5,90,C,0,2,110
150,46.3,90,C,1,2,80
140,143.1,160,C,1,2,170
140,33.0,130,C,0,2,59
150,140.9,130,C,0,2,162
160,43.9,110,C,1,2,95
150,141.2,160,C,0,2,167
160,145.6,160,C,1,2,177
140,57.4,200,C,0,2,86
160,107.4,240,C,1,2,141
140,53.2,240,C,0,2,88
140,33.6,130,C,0,2,75
140,146.4,90,C,0,2,173
150,127.0,160,C,0,2,141
150,32.0,240,C,1,2,71
120,71.2,200,C,0,2,100
120,97.0,160,C,0,2,120
120,103.6,160,C,0,2,116
150,108.8,90,C,0,2,133
120,108.4,160,C,1,2,132
140,72.9,200,C,0,2,109
140,46.2,200,C,1,2,87
150,84.1,130,C,0,2,121
120,29.8,90,C,0,2,61
140,49.3,240,C,0,2,78
160,101.7,160,C,0,2,134
160,130.6,200,C,0,2,151
150,29.7,280,C,0,2,77
120,144.3,200,C,1,2,169
140,89.4,280,C,0,2,105
160,63.6,160,C,0,2,105
150,39.5,90,C,1,2,78
120,112.0,280,C,1,2,129
160,121.6,110,C,0,2,148
150,33.3,130,C,1,2,78
160,30.1,90,C,0,2,76
140,131.8,240,C,0,2,149
160,98.1,200,C,0,2,123
140,52.2,130,C,0,2,97
140,107.5,240,C,1,2,135
120,80.8,130,C,0,2,104
140,132.2,240,C,0,2,142
140,89.9,130,C,0,2,111
160,98.2,200,C,0,2,133
150,128.7,200,C,1,2,153
150,132.1,200,C,1,2,162
140,94.2,110,C,1,2,128
120,46.0,240,C,0,2,76
140,55.5,130,C,0,2,88
120,46.8,110,C,1,2,82
120,44.1,160,C,1,2,81
150,53.3,90,C,0,2,91
150,141.3,110,C,1,2,162
150,65.2,130,C,1,2,109
150,98.8,280,C,0,2,123
120,128.0,160,C,0,2,134
150,27.4,200,C,0,2,66
140,60.5,110,C,1,2,95
140,133.5,160,C,1,2,152
140,143.2,200,C,0,2,156
150,112.1,130,C,1,2,135
150,120.1,130,C,0,2,152
120,126.5,280,C,0,2,131
160,24.1,130,C,0,2,74
140,117.5,90,C,1,2,142
140,98.8,130,C,0,2,129
120,89.6,110,C,1,2,110
140,133.2,110,C,0,2,157
150,29.3,130,C,1,2,67
140,48.9,130,C,0,2,92
120,62.2,200,C,1,2,86
120,36.0,200,C,1,2,67
140,61.7,110,C,1,2,100
140,47.2,240,C,0,2,90
160,115.7,160,C,1,2,155
160,20.0,110,C,0,2,61
150,79.8,200,C,0,2,118
150,57.6,110,C,0,2,102
150,72.6,160,C,0,2,112
140,131.7,160,C,0,2,148
140,129.5,160,C,1,2,154
150,130.6,90,C,0,2,159
160,20.6,160,C,0,2,62
150,24.3,240,C,0,2,61
160,58.7,200,C,0,2,101
160,35.2,240,C,1,2,78
140,111.7,200,C,1,2,134
140,74.8,200,C,0,2,106
150,65.5,130,C,1,2,111
140,135.7,160,C,0,2,149
120,87.9,130,C,0,2,103
140,71.5,130,C,0,2,110
150,104.9,130,C,0,2,135
150,39.2,200,C,1,2,82
120,32.5,240,C,0,2,51
140,149.1,240,C,0,2,168
120,45.4,130,C,0,2,77
160,26.3,110,C,0,2,71
160,139.8,130,C,0,2,169
120,90.8,110,C,1,2,109
160,27.6,160,C,0,2,82
150,32.6,130,C,1,2,75
150,131.1,130,C,0,2,157
140,56.8,130,C,0,2,92
150,52.9,160,C,1,2,105
140,111.0,90,C,0,2,138
150,32.6,110,C,0,2,73
150,98.4,200,C,1,2,131
150,89.2,130,C,0,2,120
120,74.9,110,C,0,2,105
160,67.7,200,C,0,2,95
150,131.1,240,C,1,2,167
160,32.4,200,C,1,2,82
150,94.9,200,C,0,2,120
150,128.6,320,C,1,2,156
160,85.3,160,C,1,2,113
120,45.5,160,C,0,2,73
150,93.2,200,C,1,2,121
140,62.1,130,C,0,2,111
150,68.5,160,C,0,2,96
150,122.1,110,C,1,2,148
140,43.6,130,C,0,2,85
150,99.5,200,C,1,2,138
150,126.2,110,C,0,2,154
150,145.3,160,C,0,2,167
140,126.4,200,C,1,2,148
140,20.3,160,C,0,2,63
140,142.6,130,C,0,2,165
160,22.5,130,C,0,2,63
150,69.3,160,C,0,2,113
150,97.0,90,C,1,2,127
120,29.0,90,C,0,2,65
160,120.5,160,C,0,2,153
150,87.5,200,C,1,2,128
140,113.9,90,C,1,2,152
160,109.1,280,C,0,2,140
120,51.7,110,C,0,2,77
160,35.1,160,C,0,2,79
120,91.9,200,C,0,2,109
150,99.0,320,C,0,2,123
150,64.9,110,C,0,2,101
140,32.0,200,C,0,2,76
140,54.1,160,C,0,2,81
140,115.2,240,C,0,2,140
140,114.2,160,C,0,2,135
140,94.4,130,C,0,2,125
140,52.1,280,C,1,2,78
160,63.6,160,C,0,2,111
160,145.5,130,C,0,2,171
150,56.3,280,C,1,2,96
120,136.4,110,C,0,2,151
150,41.1,130,C,0,2,75
120,43.5,160,C,0,2,74
150,132.8,200,C,0,2,166
150,58.7,110,C,0,2,97
120,45.1,160,C,0,2,73
150,90.0,280,C,0,2,128
140,122.6,110,C,1,2,154
150,54.2,110,C,0,2,105
150,41.2,160,C,0,2,82
160,43.2,200,C,1,2,83
150,138.8,280,C,1,2,162
160,36.9,240,C,0,2,89
140,115.3,320,C,0,2,138
150,140.2,160,C,1,2,172
140,21.7,240,C,0,2,61
140,80.4,130,C,0,2,111
150,119.4,240,C,0,2,151
140,41.1,110,C,1,2,79
150,83.4,200,C,1,2,120
140,135.1,160,C,1,2,154
140,118.4,110,C,0,2,144
150,116.1,280,C,0,2,141
140,70.7,160,C,0,2,95
140,124.7,200,C,1,2,145
160,63.8,240,C,0,2,105
140,119.2,240,C,0,2,153
120,119.4,240,C,0,2,138
140,109.8,200,C,1,2,136
150,56.1,160,C,1,2,94
150,74.3,110,C,0,2,103
150,90.2,130,C,0,2,122
160,129.7,90,C,0,2,153
160,52.4,240,C,0,2,91
120,77.4,130,C,0,2,97
160,23.3,160,C,0,2,68
140,23.8,200,C,0,2,62
150,126.4,280,C,0,2,153
140,70.4,110,C,0,2,97
160,149.2,90,C,1,2,177
140,66.8,200,C,1,2,104
140,50.8,130,C,1,2,90
160,96.8,240,C,1,2,142
160,36.4,130,C,0,2,69
120,65.2,280,C,0,2,93
150,58.3,130,C,0,2,96
120,115.3,240,C,1,2,121
150,32.6,280,C,1,2,71
140,79.4,240,C,0,2,115
160,93.0,90,C,1,2,135
160,145.9,200,C,0,2,164
150,143.2,160,C,1,2,156
120,130.2,160,C,0,2,160
140,30.4,200,C,1,2,72
120,105.2,130,C,0,2,136
140,39.1,320,C,0,2,72
150,65.3,130,C,1,2,98
160,131.4,160,C,1,2,163
120,27.1,200,C,1,2,64
120,40.9,130,C,0,2,64
120,111.2,130,C,1,2,127
120,27.1,160,C,0,2,63
140,103.9,110,C,0,2,125
120,109.4,160,C,1,2,134
140,26.3,200,C,0,2,56
160,128.0,160,C,1,2,157
160,85.4,130,C,0,2,117
150,30.0,280,C,0,2,63
150,118.9,240,C,0,2,138
140,30.9,160,C,1,2,70
120,122.2,90,C,1,2,138
140,92.1,160,C,0,2,110
150,22.5,160,C,0,2,70
160,80.9,160,C,0,2,107
150,96.4,200,C,0,2,115
120,130.2,160,C,0,2,142
140,39.1,110,C,0,2,71
150,28.3,160,C,0,2,71
120,89.9,200,C,0,2,114
120,57.3,240,C,1,2,81
150,101.6,280,C,1,2,132
150,108.0,130,C,1,2,140
140,57.8,240,C,1,2,97
140,72.7,240,C,0,2,91
150,103.0,90,C,0,2,134
140,50.3,200,C,1,2,91
160,90.2,200,C,1,2,122
140,68.4,240,C,1,2,107
140,52.3,130,C,0,2,84
160,149.0,110,C,0,2,160
160,83.2,160,C,0,2,129
140,148.6,200,C,0,2,163
150,59.2,200,C,0,2,98
150,117.4,200,C,0,2,146
120,146.0,240,C,1,2,161
140,136.1,130,C,0,2,154
120,24.3,160,C,1,2,62
120,105.2,200,C,0,2,124
150,139.3,200,C,0,2,166
140,89.7,200,C,0,2,130
150,138.1,130,C,0,2,167
150,108.0,200,C,1,2,144
150,122.0,110,C,0,2,152
140,74.3,160,C,0,2,95
150,112.8,110,C,1,2,145
120,136.6,280,C,1,2,140
140,82.0,280,C,0,2,112
150,56.7,200,C,1,2,90
150,103.5,110,C,1,2,130
150,88.1,240,C,0,2,121
160,131.7,160,C,1,2,162
150,57.0,200,C,0,2,93
140,29.4,160,C,0,2,75
120,88.7,200,C,0,2,121
140,136.2,240,C,1,2,167
120,87.7,160,C,0,2,113
150,141.3,130,C,0,2,160
150,45.6,160,C,0,2,96
150,121.5,200,C,0,2,153
120,100.2,200,C,0,2,118
120,36.7,240,C,0,2,70
160,104.7,160,C,0,2,126
150,122.8,200,C,1,2,160
140,32.9,160,C,0,2,70
140,53.1,90,C,0,2,90
140,104.0,200,C,0,2,129
150,127.0,320,C,1,2,138
120,138.2,240,C,0,2,160
140,112.9,280,C,0,2,135
140,139.3,110,C,0,2,159
140,135.0,160,C,1,2,161
140,142.2,130,C,1,2,160
150,100.4,240,C,0,2,117
150,49.7,160,C,0,2,93
150,113.0,110,C,1,2,140
140,70.0,240,C,0,2,114
160,117.3,160,C,1,2,140
120,139.2,240,C,0,2,143
120,73.1,200,C,0,2,97
140,35.3,280,C,1,2,67
150,69.4,160,C,0,2,100
160,114.5,160,C,1,2,152
150,134.4,130,C,0,2,163
160,129.1,130,C,0,2,164
140,55.7,110,C,0,2,101
120,147.7,130,C,0,2,152
140,99.0,110,C,0,2,115
140,76.6,280,C,1,2,110
160,91.4,240,C,1,2,125
150,70.1,160,C,0,2,109
140,34.5,130,C,1,2,72
140,131.3,200,C,0,2,160
150,84.6,320,C,1,2,125
160,67.6,240,C,0,2,101
140,76.0,110,C,0,2,108
150,95.8,240,C,0,2,124
140,82.7,160,C,0,2,112
160,149.1,280,C,1,2,177
140,97.3,160,C,0,2,124
150,96.9,240,C,1,2,127
150,57.1,90,C,1,2,96
160,114.1,160,C,0,2,153
140,100.0,90,C,0,2,131
160,128.1,240,C,1,2,160
150,59.6,280,C,1,2,93
140,93.5,320,C,0,2,114
160,128.5,320,C,1,2,159
140,52.3,200,C,0,2,76
120,60.3,110,C,0,2,86
140,135.5,240,C,0,2,157
150,124.7,240,C,1,2,152
140,113.5,240,C,0,2,145
160,82.8,280,C,0,2,121
140,35.2,130,C,0,2,83
140,86.2,160,C,0,2,107
160,77.3,160,C,0,2,113
120,144.2,240,C,0,2,159
150,50.1,110,C,1,2,92
150,108.4,240,C,0,2,126
160,57.3,200,C,0,2,104
140,51.5,160,C,0,2,90
150,68.2,160,C,0,2,111
150,110.6,240,C,0,2,141
140,140.4,160,C,0,2,162
120,53.3,240,C,1,2,75
150,121.0,90,C,0,2,154
150,135.2,160,C,1,2,164
160,48.7,240,C,0,2,87
140,96.6,240,C,0,2,122
150,116.6,110,C,0,2,139
150,130.2,130,C,0,2,151
150,125.7,280,C,0,2,157
150,149.4,110,C,1,2,174
160,82.1,110,C,1,2,111
140,137.1,90,C,0,2,149
140,147.8,130,C,1,2,168
140,37.1,90,C,0,2,70
150,58.9,280,C,0,2,91
140,28.6,200,C,0,2,60
150,74.2,200,C,1,2,121
140,146.3,160,C,1,2,168
120,97.6,200,C,0,2,119
160,144.5,320,C,1,2,164
140,41.7,200,C,0,2,79
160,20.8,160,C,1,2,69
150,130.7,280,C,0,2,146
120,55.8,90,C,1,2,89
140,122.9,130,C,0,2,152
140,53.4,320,C,0,2,88
150,72.5,160,C,1,2,102
120,108.7,280,C,1,2,128
120,37.3,200,C,0,2,69
140,80.3,160,C,1,2,117
160,82.8,110,C,0,2,127
160,130.6,200,C,0,2,172
120,67.6,130,C,0,2,92
140,97.2,320,C,0,2,117
140,103.3,200,C,0,2,124
160,40.3,110,C,1,2,82
150,143.3,200,C,0,2,170
120,53.2,200,C,1,2,89
140,141.8,130,C,0,2,159
120,20.8,110,C,0,2,63
160,64.2,160,C,1,2,108
150,76.2,200,C,1,2,113
160,91.3,110,C,1,2,130
140,114.4,200,C,0,2,139
140,135.6,200,C,0,2,151
120,138.6,240,C,0,2,149
120,118.0,240,C,1,2,140
150,106.8,90,C,0,2,133
150,124.6,160,C,0,2,149
140,63.6,160,C,0,2,99
150,70.1,240,C,1,2,108
150,60.8,130,C,0,2,104
160,148.9,160,C,1,2,178
160,102.4,240,C,0,2,136
120,86.2,200,C,1,2,118
120,27.7,240,C,0,2,44
160,93.7,240,C,0,2,124
150,101.3,110,C,1,2,121
160,70.2,130,C,0,2,109
160,63.5,160,C,0,2,101
150,88.5,130,C,0,2,125
140,21.2,130,C,0,2,49
140,137.5,240,C,0,2,158
150,48.9,110,C,1,2,89
160,60.1,130,C,0,2,99
150,116.7,130,C,0,2,139
140,80.7,160,C,0,2,112
140,35.9,130,C,0,2,77
120,120.8,160,C,0,2,130
160,108.8,160,C,0,2,145
140,82.1,320,C,1,2,103
120,63.4,240,C,0,2,89
140,132.8,90,C,1,2,151
160,72.5,90,C,0,2,113
160,59.0,160,C,1,2,99
150,69.0,130,C,1,2,108
160,32.0,110,C,0,2,85
150,25.8,160,C,0,2,84
120,136.7,130,C,0,2,151
140,32.1,200,C,1,2,72
150,38.9,130,C,0,2,80
140,107.6,130,C,0,2,127
150,56.4,90,C,1,2,94
140,51.5,200,C,0,2,82
140,66.7,130,C,1,2,101
150,95.8,110,C,0,3,121
160,85.0,130,C,0,3,113
150,62.2,160,C,1,3,87
160,67.4,90,C,1,3,102
140,119.8,200,C,0,3,138
140,125.0,160,C,1,3,140
140,101.9,200,C,1,3,121
160,89.8,280,C,0,3,111
150,128.0,240,C,1,3,142
140,23.6,200,C,0,3,50
120,31.6,320,C,0,3,56
120,140.6,160,C,0,3,132
150,49.5,200,C,0,3,90
120,84.6,240,C,0,3,105
160,49.7,110,C,1,3,93
140,115.9,240,C,1,3,123
160,47.1,160,C,0,3,80
120,133.0,240,C,0,3,141
140,127.7,110,C,1,3,148
160,127.2,110,C,0,3,147
150,84.7,130,C,1,3,115
140,83.2,200,C,0,3,103
160,125.8,110,C,1,3,146
120,45.8,160,C,0,3,80
140,26.4,130,C,0,3,64
150,146.9,160,C,1,3,160
140,117.6,130,C,0,3,130
140,119.5,110,C,1,3,138
160,123.9,160,C,0,3,150
150,135.4,280,C,0,3,143
120,79.7,160,C,0,3,97
140,59.5,110,C,0,3,76
150,64.3,130,C,1,3,101
120,40.3,160,C,1,3,56
140,21.5,160,C,0,3,58
140,118.3,160,C,0,3,126
150,24.2,160,C,1,3,68
140,123.2,200,C,0,3,131
150,125.5,160,C,1,3,136
140,66.9,110,C,1,3,98
160,27.4,130,C,0,3,66
140,132.7,130,C,0,3,150
140,26.7,200,C,0,3,65
160,138.4,130,C,0,3,162
150,66.9,160,C,1,3,99
120,148.5,280,C,1,3,149
120,112.4,200,C,1,3,138
140,87.5,160,C,0,3,112
150,94.5,200,C,1,3,115
120,68.8,280,C,1,3,78
140,37.3,160,C,0,3,64
150,136.2,200,C,1,3,159
150,124.9,90,C,0,3,143
140,75.9,280,C,1,3,101
160,96.8,160,C,0,3,118
160,96.3,130,C,0,3,120
140,134.9,110,C,0,3,148
150,20.9,90,C,0,3,65
160,124.4,240,C,0,3,148
150,122.5,160,C,0,3,148
150,24.0,110,C,0,3,74
120,84.1,130,C,0,3,97
150,147.1,200,C,0,3,153
120,46.2,240,C,0,3,68
150,76.1,240,C,1,3,98
140,95.1,160,C,1,3,121
120,106.3,200,C,1,3,121
150,72.8,160,C,0,3,109
150,29.8,130,C,0,3,72
140,126.5,160,C,0,3,149
150,106.5,240,C,1,3,126
120,44.6,280,C,0,3,59
160,82.9,240,C,0,3,112
150,131.8,240,C,0,3,149
120,48.8,110,C,0,3,81
120,81.4,130,C,0,3,108
140,100.3,130,C,0,3,115
160,47.3,110,C,1,3,83
140,131.0,160,C,0,3,145
140,142.0,90,C,0,3,158
140,86.1,130,C,0,3,100
120,82.9,160,C,1,3,109
120,117.0,200,C,0,3,124
120,123.6,130,C,0,3,133
140,71.7,110,C,1,3,101
120,84.1,280,C,0,3,103
160,103.7,160,C,0,3,129
160,39.5,110,C,0,3,80
140,99.6,200,C,1,3,129
150,72.8,160,C,0,3,114
160,141.1,200,C,1,3,157
140,133.0,110,C,0,3,142
140,142.1,130,C,0,3,150
160,67.5,160,C,0,3,98
160,60.3,240,C,1,3,98
140,138.6,130,C,0,3,149
150,72.0,200,C,0,3,97
150,23.9,160,C,1,3,73
150,136.0,160,C,0,3,147
140,142.6,240,C,0,3,141
160,81.8,200,C,0,3,117
160,51.0,200,C,0,3,82
120,93.5,200,C,0,3,122
150,145.8,110,C,1,3,166
120,64.6,200,C,0,3,92
150,117.5,280,C,1,3,132
120,105.7,160,C,0,3,107
150,137.6,160,C,1,3,162
150,109.2,200,C,0,3,128
150,141.9,160,C,0,3,154
140,67.6,240,C,1,3,92
140,30.7,130,C,0,3,65
150,71.3,160,C,1,3,97
140,109.0,130,C,1,3,135
140,77.0,200,C,0,3,101
120,57.2,130,C,1,3,84
150,101.4,110,C,0,3,121
120,32.9,110,C,1,3,68
120,104.2,110,C,0,3,122
120,125.7,160,C,1,3,138
150,40.8,110,C,0,3,84
150,149.4,160,C,0,3,153
120,147.9,130,C,0,3,146
150,23.7,200,C,0,3,69
140,76.0,130,C,1,3,98
160,82.5,90,C,0,3,111
140,114.1,240,C,0,3,134
150,118.3,130,C,0,3,140
160,106.6,130,C,1,3,130
140,76.8,110,C,0,3,98
160,144.6,130,C,0,3,154
150,27.0,200,C,0,3,76
140,135.7,90,C,0,3,141
120,54.3,200,C,0,3,77
120,56.6,160,C,0,3,87
140,108.7,280,C,0,3,115
160,147.2,90,C,0,3,161
140,126.2,110,C,1,3,137
150,67.3,130,C,0,3,99
120,72.3,160,C,0,3,93
140,27.4,160,C,0,3,64
120,60.7,200,C,0,3,74
140,107.3,110,C,0,3,130
120,147.0,160,C,0,3,154
150,96.2,110,C,0,3,123
120,98.5,160,C,0,3,113
150,145.5,200,C,0,3,148
120,93.7,280,C,1,3,104
150,98.1,160,C,1,3,123
140,148.9,160,C,0,3,156
140,26.1,160,C,1,3,76
120,23.6,160,C,0,3,57
120,89.4,160,C,1,3,102
150,25.9,240,C,0,3,64
120,126.7,200,C,0,3,135
140,146.9,130,C,1,3,153
140,116.7,90,C,0,3,127
140,41.5,240,C,0,3,79
120,146.3,90,C,0,3,143
140,54.0,200,C,0,3,82
140,110.9,200,C,0,3,126
120,47.7,200,C,0,3,72
140,79.5,110,C,0,3,99
140,46.2,200,C,1,3,76
160,87.6,160,C,0,3,114
120,31.0,130,C,1,3,69
140,78.3,160,C,0,3,101
120,53.0,130,C,1,3,83
140,22.7,130,C,0,3,67
150,36.9,90,C,0,3,78
150,60.6,240,C,0,3,84
160,72.0,130,C,1,3,108
140,137.0,110,C,1,3,150
140,127.8,320,C,0,3,129
150,59.4,160,C,1,3,91
160,49.3,90,C,0,3,86
150,32.7,110,C,0,3,62
140,87.3,280,C,1,3,101
160,57.1,130,C,1,3,87
150,82.4,130,C,0,3,113
120,27.5,110,C,1,3,57
140,87.5,320,C,0,3,109
140,80.3,200,C,1,3,102
150,42.9,240,C,0,3,77
120,148.9,320,C,0,3,148
150,45.4,130,C,1,3,74
160,84.6,320,C,1,3,117
150,45.7,240,C,0,3,71
120,115.8,160,C,0,3,121
150,38.9,90,C,0,3,79
150,138.4,240,C,0,3,155
150,62.3,200,C,0,3,79
150,90.1,200,C,0,3,102
150,147.2,90,C,0,3,160
140,36.7,200,C,0,3,83
150,40.3,90,C,1,3,83
140,82.8,160,C,0,3,104
150,66.3,160,C,0,3,99
120,75.5,130,C,1,3,103
140,69.1,160,C,0,3,97
120,63.7,130,C,0,3,92
140,130.7,240,C,0,3,151
140,57.0,160,C,0,3,87
150,127.6,90,C,0,3,149
120,126.2,90,C,0,3,135
140,60.1,280,C,0,3,81
140,57.3,130,C,0,3,98
150,58.5,200,C,0,3,86
140,21.9,160,C,0,3,71
150,140.9,200,C,1,3,156
150,99.2,130,C,1,3,128
150,137.8,110,C,0,3,149
140,33.3,160,C,0,3,72
150,84.9,200,C,1,3,110
120,122.2,110,C,1,3,136
150,28.9,130,C,0,3,63
140,86.1,110,C,1,3,108
160,77.0,130,C,0,3,113
140,80.7,160,C,0,3,102
140,31.8,160,C,0,3,65
150,89.7,160,C,1,3,124
140,140.9,200,C,1,3,153
120,29.6,160,C,0,3,62
150,29.5,160,C,1,3,71
120,27.9,160,C,0,3,54
140,111.0,200,C,1,3,138
150,88.8,200,C,0,3,103
150,45.0,200,C,0,3,87
140,70.5,90,C,1,3,115
150,148.2,160,C,0,3,150
120,51.5,130,C,0,3,75
120,131.8,130,C,1,3,138
120,121.9,200,C,1,3,128
140,112.1,130,C,0,3,119
160,117.9,130,C,0,3,144
160,115.0,110,C,1,3,140
150,101.9,130,C,0,3,123
160,58.0,130,C,1,3,93
140,49.5,160,C,1,3,83
120,69.1,240,C,1,3,95
150,115.7,160,C,0,3,134
150,132.5,160,C,0,3,154
140,63.6,320,C,0,3,86
140,62.0,200,C,0,3,87
140,112.8,110,C,1,3,134
120,83.4,320,C,1,3,99
150,70.9,130,C,1,3,96
120,146.5,130,C,0,3,146
150,109.2,200,C,0,3,137
140,73.3,90,C,0,3,98
140,112.9,90,C,0,3,127
140,47.8,200,C,0,3,80
140,140.4,160,C,0,3,151
160,142.2,280,C,1,3,159
140,114.7,200,C,0,3,136
140,137.4,280,C,0,3,160
140,128.6,240,C,1,3,148
120,77.1,200,C,0,3,97
160,59.9,200,C,1,3,93
160,62.1,160,C,0,3,89
120,46.8,240,C,1,3,80
150,95.9,90,C,0,3,128
140,55.1,200,C,0,3,89
160,94.6,240,C,0,3,108
150,126.4,240,C,0,3,146
120,25.9,130,C,0,3,56
150,76.7,240,C,0,3,109
150,77.1,280,C,0,3,108
150,42.7,110,C,0,3,79
140,87.7,200,C,1,3,99
120,77.7,320,C,1,3,105
150,141.7,160,C,0,3,157
140,119.8,110,C,1,3,134
150,41.7,200,C,0,3,78
140,94.5,160,C,0,3,107
140,34.9,110,C,0,3,64
140,39.4,160,C,1,3,70
140,121.4,130,C,0,3,147
160,89.1,240,C,1,3,117
140,28.9,200,C,0,3,64
120,130.4,130,C,0,3,138
150,66.7,160,C,0,3,98
140,46.0,160,C,0,3,82
140,65.8,240,C,1,3,106
140,146.6,110,C,0,3,157
140,47.4,110,C,1,3,79
120,112.1,320,C,0,3,116
150,54.6,160,C,1,3,89
150,33.2,130,C,0,3,86
160,146.1,200,C,0,3,155
120,45.9,130,C,0,3,73
140,70.4,320,C,1,3,91
150,97.8,280,C,1,3,128
160,109.6,130,C,0,3,133
140,59.2,160,C,0,3,90
120,44.2,240,C,0,3,70
150,63.1,240,C,0,3,88
140,69.5,160,C,0,3,99
160,33.1,200,C,0,3,77
120,68.4,130,C,0,3,92
150,52.2,160,C,1,3,94
160,54.9,160,C,0,3,94
140,130.5,90,C,0,3,143
120,105.4,160,C,0,3,113
140,147.5,160,C,0,3,156
140,53.3,160,C,1,3,82
140,138.0,200,C,0,3,161
140,117.0,200,C,0,3,137
140,133.9,130,C,0,3,139
120,124.0,200,C,1,3,131
150,36.1,130,C,1,3,78
120,72.9,280,C,0,3,87
140,96.3,280,C,1,3,127
120,44.5,280,C,0,3,69
160,77.9,240,C,0,3,107
150,140.4,110,C,1,3,169
150,101.2,200,C,0,3,104
140,112.0,200,C,1,3,135
120,132.6,130,C,0,3,136
120,26.8,130,C,1,3,54
140,93.0,240,C,0,3,116
160,122.1,160,C,0,3,149
140,54.3,160,C,0,3,78
120,61.4,110,C,1,3,80
160,112.7,160,C,0,3,139
150,131.1,240,C,0,3,143
140,95.8,110,C,0,3,110
140,25.2,160,C,0,3,66
160,106.1,280,C,1,3,136
140,44.5,130,C,0,3,77
120,58.8,160,C,0,3,77
150,143.3,280,C,0,3,163
140,56.6,110,C,0,3,86
140,109.7,160,C,0,3,124
140,85.2,90,C,0,3,120
120,55.0,200,C,1,3,76
140,104.5,110,C,0,3,123
140,127.9,110,C,1,3,150
160,23.4,130,C,0,3,66
160,92.4,200,C,1,3,124
140,68.8,130,C,0,3,96
120,63.7,200,C,1,3,85
150,23.2,240,C,0,3,60
120,57.1,110,C,0,3,80
140,73.7,200,C,0,3,94
150,101.9,200,C,0,3,123
150,143.2,90,C,1,3,156
140,114.6,280,C,0,3,131
150,104.3,130,C,0,3,135
120,70.6,90,C,1,3,99
140,121.8,320,C,0,3,135
140,75.8,130,C,0,3,95
120,118.4,130,C,0,3,132
120,59.2,160,C,0,3,85
140,31.4,110,C,1,3,65
150,143.7,160,C,0,3,143
150,88.3,320,C,1,3,125
140,37.5,90,C,0,3,72
150,106.7,90,C,0,3,135
150,81.4,160,C,0,3,107
150,46.4,130,C,1,3,90
140,139.9,240,C,1,3,158
150,21.7,160,C,0,3,69
160,97.8,110,C,0,3,125
120,116.3,90,C,0,3,129
140,138.9,110,C,0,3,151
150,93.8,240,C,0,3,116
140,30.8,130,C,0,3,63
120,109.8,130,C,0,3,118
120,81.1,130,C,0,3,105
160,137.6,160,C,0,3,148
120,20.7,130,C,1,3,55
120,86.6,110,C,1,3,104
150,49.8,160,C,0,3,74
140,58.7,160,C,0,3,90
120,136.6,90,C,0,3,134
160,84.4,110,C,0,3,117
150,60.9,160,C,0,3,100
150,136.5,90,C,0,3,149
150,108.5,130,C,1,3,133
160,54.4,130,C,0,3,93
140,82.1,110,C,0,3,117
120,25.7,200,C,0,3,56
150,25.8,160,C,0,3,53
140,100.4,160,C,0,3,111
150,78.2,240,C,1,3,102
140,69.6,130,C,0,3,90
120,145.4,130,C,0,3,137
160,50.2,90,C,0,3,85
140,26.9,240,C,1,3,70
160,133.7,160,C,0,3,147
120,98.8,130,C,0,3,117
140,76.1,130,C,1,3,102
150,100.6,240,C,1,3,130
160,27.6,320,C,0,3,64
160,149.1,160,C,0,3,171
160,96.0,200,C,0,3,113
140,41.8,200,C,0,3,79
120,136.5,160,C,1,3,149
120,107.5,160,C,0,3,130
140,92.6,200,C,0,3,114
140,59.1,240,C,0,3,83
120,61.5,110,C,0,3,85
160,110.3,130,C,0,3,131
120,21.8,130,C,0,3,58
